id,mood_id,song_id
4272,57,4443
4273,57,4444
4274,57,3853
4275,57,3485
4276,57,4445
4277,57,4446
4278,57,3991
4279,57,1410
4280,57,613
4281,57,4447
4282,57,1076
4283,58,3697
4284,58,4186
4285,58,40
4286,58,4448
4287,58,4449
4288,58,835
4289,58,471
4290,58,49
4291,58,4450
4292,58,546
4293,58,4451
4294,58,251
4295,58,4452
4296,58,4453
4297,58,4454
4298,58,3523
4299,58,550
4300,58,4455
4301,58,4456
4302,58,4457
4303,58,1660
4304,58,4458
4305,58,4459
4306,58,4460
4307,58,4461
4308,58,1253
4309,58,4462
4310,58,2047
4311,58,253
4312,58,3539
4313,58,3540
4314,58,893
4315,58,4463
4316,58,2128
4317,58,4464
4318,58,4465
4319,58,4466
4320,58,514
4321,58,1362
4322,58,4467
4323,58,137
4324,58,4468
4325,58,3545
4326,58,4469
4327,59,218
4328,59,3500
4329,59,3610
4330,59,4470
4331,59,3487
4332,59,4471
4333,59,3493
4334,59,3622
4335,59,4472
4336,59,3624
4337,59,3630
4338,59,941
4339,59,1579
4340,59,4353
4341,59,939
4342,59,4473
4343,59,2464
4344,59,4474
4345,59,4475
4346,59,3653
4347,59,4476
4348,59,2461
4349,59,3121
4350,59,230
4351,59,4477
4352,59,2500
4353,59,3130
4354,59,3131
4355,59,4478
4356,59,4117
4357,59,305
4358,59,4121
4359,59,757
4360,59,4479
4361,59,4480
4362,59,2988
4363,59,3138
4364,59,4481
4365,59,4482
4366,59,4483
4367,59,1752
4368,59,4484
4369,59,1533
4370,59,4485
4371,60,4273
4372,60,4486
4373,60,4487
4374,60,4488
4375,60,4489
4376,60,4490
4377,60,4491
4378,60,4492
4379,60,4493
4380,60,4494
4381,60,4495
4382,60,2916
4383,60,4496
4384,60,4497
4385,60,4498
4386,60,4499
4387,60,4500
4388,60,4501
4389,60,4502
4390,60,4503
4391,60,4504
4392,60,4505
4393,60,4506
4394,60,4507
4395,60,4508
4396,60,4509
4397,60,1789
4398,60,4510
4399,60,4511
4400,60,4512
4401,60,4513
4402,60,4514
4403,60,4515
4404,60,4516
4405,60,4517
4406,60,4518
4407,60,4519
4408,60,4520
4409,60,4521
4410,60,4522
4411,60,4523
4412,61,2916
4413,61,4524
4414,61,4525
4415,61,4526
4416,61,4527
4417,61,4528
4418,61,4529
4419,61,4530
4420,61,4531
4421,61,4532
4422,61,4533
4423,61,4534
4424,61,3947
4425,61,4535
4426,61,4536
4427,61,4537
4428,61,2077
4429,61,4538
4430,61,4539
4431,61,4540
4432,61,4541
4433,61,4542
4434,61,4543
4435,61,1811
4436,61,2554
4437,61,4544
4438,61,4545
4439,61,4546
4440,61,4547
4441,61,4548
4442,61,3457
4443,61,4549
4444,61,4550
4445,61,4551
4446,61,4552
4447,61,4553
4448,61,4554
4449,61,4555
4450,61,4556
4451,61,4557
4452,61,4558
4453,62,53
4454,62,90
4455,62,89
4456,62,507
4457,62,238
4458,62,3701
4459,62,127
4460,62,3703
4461,62,500
4462,62,3897
4463,62,2650
4464,62,546
4465,62,837
4466,62,4559
4467,62,4560
4468,62,3723
4469,62,472
4470,62,3748
4471,62,4561
4472,62,4562
4473,62,4563
4474,62,3198
4475,62,4564
4476,62,4565
4477,62,4566
4478,62,4567
4479,62,4568
4480,62,134
4481,62,4459
4482,62,107
4483,62,4569
4484,62,587
4485,62,4570
4486,62,1390
4487,62,1309
4488,62,4571
4489,62,4572
4490,62,4573
4491,62,4574
4492,62,4575
4493,62,4576
4494,62,3371
4495,62,191
4496,62,4577
4497,62,4578
4498,62,885
4499,62,357
4500,62,4579
4501,62,1085
4502,63,3697
4503,63,238
4504,63,3657
4505,63,4580
4506,63,251
4507,63,4581
4508,63,132
4509,63,3523
4510,63,3724
4511,63,473
4512,63,4458
4513,63,4582
4514,63,4583
4515,63,4584
4516,63,4585
4517,63,2047
4518,63,3890
4519,63,4586
4520,63,2176
4521,63,254
4522,63,1140
4523,63,4587
4524,63,4588
4525,63,110
4526,63,150
4527,63,4589
4528,63,190
4529,63,2903
4530,63,4590
4531,63,4591
4532,63,4592
4533,63,627
4534,63,4025
4535,63,4027
4536,63,4593
4537,63,4594
4538,63,4595
4539,63,3729
4540,63,3752
4541,63,4596
4542,63,4036
4543,63,4597
4544,63,3731
4545,63,3666
4546,63,4598
4547,63,1715
4548,64,122
4549,64,3653
4550,64,3657
4551,64,3511
4552,64,128
4553,64,3507
4554,64,3897
4555,64,3517
4556,64,1470
4557,64,3518
4558,64,471
4559,64,1966
4560,64,1642
4561,64,4599
4562,64,1081
4563,64,2908
4564,64,546
4565,64,3520
4566,64,250
4567,64,4600
4568,64,4601
4569,64,4581
4570,64,132
4571,64,3523
4572,64,3724
4573,64,4602
4574,64,4417
4575,64,3198
4576,64,4564
4577,64,4603
4578,64,3749
4579,64,4604
4580,64,4605
4581,64,1511
4582,64,4606
4583,64,4607
4584,64,4608
4585,64,4609
4586,64,4610
4587,64,4611
4588,64,4612
4589,64,4613
4590,64,4021
4591,64,2176
4592,64,588
4593,64,4022
4594,65,809
4595,65,3893
4596,65,1295
4597,65,53
4598,65,320
4599,65,3562
4600,65,90
4601,65,4222
4602,65,4145
4603,65,96
4604,65,209
4605,65,3482
4606,65,89
4607,65,3565
4608,65,325
4609,65,266
4610,65,61
4611,65,293
4612,65,2404
4613,65,2139
4614,65,4614
4615,65,2410
4616,65,706
4617,65,3851
4618,65,4146
4619,65,4148
4620,65,2143
4621,65,4149
4622,65,2149
4623,65,4615
4624,65,4077
4625,65,4616
4626,65,1199
4627,65,4156
4628,65,4157
4629,65,4158
4630,65,3853
4631,65,4136
4632,65,3444
4633,65,4617
4634,65,3830
4635,65,3857
4636,65,2268
4637,65,4618
4638,65,3858
4639,65,2888
4640,65,3568
4641,65,3570
4642,65,4619
4643,66,4568
4644,66,4620
4645,66,4572
4646,66,4621
4647,66,4622
4648,66,4623
4649,66,4624
4650,66,4625
4651,66,4626
4652,67,543
4653,67,3864
4654,67,79
4655,67,539
4656,67,4627
4657,67,4628
4658,67,4629
4659,67,4630
4660,67,4594
4661,67,3729
4662,67,4631
4663,67,4632
4664,67,4633
4665,67,4634
4666,67,4635
4667,67,4636
4668,67,4637
4669,67,4638
4670,67,4212
4671,67,4639
4672,67,2992
4673,67,4640
4674,67,4641
4675,67,4642
4676,67,4643
4677,67,4644
4678,67,3762
4679,67,4645
4680,67,4646
4681,67,1575
4682,67,4647
4683,67,4648
4684,67,4649
4685,67,4650
4686,67,4651
4687,67,4652
4688,67,4653
4689,67,4654
4690,67,4655
4691,67,4656
4692,67,4657
4693,67,2835
4694,67,4658
4695,67,4659
4696,67,4660
4697,67,4661
4698,68,1299
4699,68,3482
4700,68,89
4701,68,112
4702,68,3574
4703,68,3855
4704,68,422
4705,68,4323
4706,68,2144
4707,68,4157
4708,68,4662
4709,68,3485
4710,68,2404
4711,68,4137
4712,68,4162
4713,68,4663
4714,68,3639
4715,68,4664
4716,68,4665
4717,68,3619
4718,68,4666
4719,68,1155
4720,68,4667
4721,68,4668
4722,68,4325
4723,68,3491
4724,68,663
4725,68,4669
4726,69,90
4727,69,89
4728,69,121
4729,69,4670
4730,69,3908
4731,69,4671
4732,69,4672
4733,69,4673
4734,69,472
4735,69,4674
4736,69,4675
4737,69,4676
4738,69,4677
4739,69,3536
4740,69,4678
4741,69,4679
4742,69,4680
4743,69,4681
4744,69,4682
4745,69,4683
4746,69,4684
4747,69,4685
4748,69,4686
4749,69,4687
4750,69,4033
4751,69,3382
4752,69,4688
4753,69,3731
4754,69,59
4755,69,4689
4756,69,3666
4757,69,4690
4758,69,4691
4759,69,4692
4760,69,3732
4761,69,4693
4762,69,3932
4763,69,4694
4764,69,4695
4765,69,3734
4766,69,4696
4767,69,4697
4768,69,4698
4769,69,4699
4770,69,2316
4771,69,4700
4772,69,4701
4773,69,4702
4774,70,3565
4775,70,300
4776,70,4149
4777,70,3142
4778,70,3572
4779,70,3343
4780,70,4703
4781,70,3038
4782,70,4704
4783,70,4705
4784,70,4014
4785,70,3992
4786,70,4168
4787,70,3261
4788,70,4706
4789,70,4304
4790,70,4707
4791,70,3069
4792,70,4708
4793,70,4709
4794,70,3419
4795,70,4710
4796,70,4312
4797,70,4711
4798,70,4712
4799,70,4338
4800,70,531
4801,70,4713
4802,70,4714
4803,70,104
4804,70,4715
4805,70,4716
4806,70,4717
4807,70,4718
4808,70,2988
4809,70,1930
4810,70,4719
4811,70,580
4812,70,4720
4813,70,4721
4814,70,4722
4815,70,4723
4816,71,4670
4817,71,3908
4818,71,236
4819,71,4724
4820,71,3709
4821,71,503
4822,71,4725
4823,71,500
4824,71,606
4825,71,4187
4826,71,4726
4827,71,4727
4828,71,50
4829,71,3912
4830,71,4728
4831,71,463
4832,71,4729
4833,71,4730
4834,71,4731
4835,71,4732
4836,71,1764
4837,71,587
4838,71,4733
4839,71,1730
4840,71,4734
4841,71,1140
4842,71,4023
4843,71,3546
4844,71,4735
4845,71,4003
4846,71,2310
4847,71,4192
4848,71,4390
4849,71,4736
4850,71,4737
4851,71,3920
4852,71,4738
4853,71,4028
4854,71,3729
4855,71,4739
4856,71,4740
4857,71,4741
4858,71,4742
4859,71,4691
4860,71,4743
4861,71,4744
4862,71,4745
4863,72,3657
4864,72,3658
4865,72,4746
4866,72,4191
4867,72,4199
4868,72,4747
4869,72,2178
4870,72,4748
4871,72,3818
4872,72,4749
4873,72,4205
4874,72,3672
4875,72,2603
4876,72,4212
4877,72,4750
4878,72,4213
4879,72,4751
4880,72,4752
4881,72,3819
4882,72,3759
4883,72,4058
4884,72,4753
4885,72,1368
4886,72,4215
4887,72,3767
4888,72,4754
4889,72,3768
4890,72,4755
4891,72,4756
4892,72,4757
4893,72,3164
4894,72,4758
4895,72,4759
4896,72,4760
4897,72,4761
4898,72,4762
4899,72,4763
4900,72,4764
4901,72,4765
4902,72,4766
4903,72,4767
4904,72,4768
4905,72,4769
4906,72,4770
4907,72,4771
4908,72,4772
4909,73,3893
4910,73,53
4911,73,3892
4912,73,2873
4913,73,218
4914,73,3847
4915,73,3305
4916,73,3479
4917,73,54
4918,73,21
4919,73,3563
4920,73,90
4921,73,597
4922,73,3609
4923,73,96
4924,73,209
4925,73,4071
4926,73,3849
4927,73,3848
4928,73,232
4929,73,3561
4930,73,3482
4931,73,89
4932,73,3565
4933,73,3564
4934,73,3308
4935,73,293
4936,73,2875
4937,73,57
4938,73,2139
4939,73,3289
4940,73,2779
4941,73,3281
4942,73,235
4943,73,4263
4944,73,4773
4945,73,4009
4946,73,4106
4947,73,564
4948,73,2410
4949,73,224
4950,73,419
4951,73,743
4952,73,268
4953,73,3610
4954,73,4013
4955,73,3634
4956,73,706
4957,73,300
4958,73,3612
4959,74,3893
4960,74,1295
4961,74,4144
4962,74,21
4963,74,3563
4964,74,3481
4965,74,325
4966,74,61
4967,74,3308
4968,74,3281
4969,74,3500
4970,74,410
4971,74,3851
4972,74,3574
4973,74,4774
4974,74,271
4975,74,4266
4976,74,273
4977,74,3352
4978,74,2907
4979,74,660
4980,74,2513
4981,74,1199
4982,74,662
4983,74,169
4984,74,4775
4985,74,4157
4986,74,4158
4987,74,4776
4988,74,3853
4989,74,4136
4990,74,4777
4991,74,3830
4992,74,3858
4993,74,4778
4994,74,3854
4995,74,986
4996,74,3639
4997,74,611
4998,74,4779
4999,74,4780
5000,74,4781
5001,74,426
5002,74,4782
5003,74,4783
5004,74,4784
5005,74,984
5006,74,4785
5007,75,147
5008,75,4724
5009,75,645
5010,75,4786
5011,75,127
5012,75,3657
5013,75,2388
5014,75,4787
5015,75,1641
5016,75,1642
5017,75,4599
5018,75,546
5019,75,4673
5020,75,249
5021,75,4788
5022,75,3912
5023,75,4581
5024,75,4789
5025,75,3523
5026,75,462
5027,75,4790
5028,75,4567
5029,75,4791
5030,75,4792
5031,75,109
5032,75,4793
5033,75,4794
5034,75,253
5035,75,3374
5036,75,3890
5037,75,4073
5038,75,4586
5039,75,4795
5040,75,4796
5041,75,4797
5042,75,616
5043,75,3726
5044,75,255
5045,75,4798
5046,75,3538
5047,75,4465
5048,75,110
5049,75,514
5050,75,3541
5051,75,150
5052,75,4799
5053,75,4800
5054,76,153
5055,76,1290
5056,76,4801
5057,76,4802
5058,76,4803
5059,76,4804
5060,76,4805
5061,76,4806
5062,76,4807
5063,76,4808
5064,76,4809
5065,76,4810
5066,76,4811
5067,76,215
5068,76,4812
5069,76,4813
5070,76,4814
5071,76,4815
5072,76,4816
5073,76,4817
5074,76,4818
5075,76,3061
5076,76,4819
5077,76,4820
5078,76,4821
5079,76,4822
5080,76,4823
5081,76,4824
5082,76,4825
5083,76,4826
5084,76,4827
5085,76,4828
5086,76,1156
5087,76,4829
5088,76,4830
5089,76,4831
5090,76,2904
5091,76,4832
5092,76,4833
5093,76,2916
5094,76,218
5095,77,4092
5096,77,389
5097,77,4111
5098,77,4834
5099,77,3999
5100,77,296
5101,77,53
5102,77,1299
5103,77,101
5104,77,4144
5105,77,320
5106,77,4440
5107,77,3847
5108,77,3891
5109,77,3305
5110,77,3890
5111,77,418
5112,77,909
5113,77,54
5114,77,4221
5115,77,3563
5116,77,4104
5117,77,3609
5118,77,717
5119,77,15
5120,77,96
5121,77,209
5122,77,4071
5123,77,3580
5124,77,17
5125,77,4105
5126,77,3849
5127,77,3848
5128,77,1447
5129,77,4223
5130,77,3561
5131,77,2916
5132,77,4835
5133,77,3632
5134,77,220
5135,77,3482
5136,77,4259
5137,77,4836
5138,77,644
5139,77,4262
5140,77,266
5141,77,61
5142,77,807
5143,77,3895
5144,77,3308
5145,78,3633
5146,78,389
5147,78,3990
5148,78,2916
5149,78,4834
5150,78,3893
5151,78,3999
5152,78,4220
5153,78,4258
5154,78,296
5155,78,4072
5156,78,369
5157,78,101
5158,78,290
5159,78,4000
5160,78,3891
5161,78,3600
5162,78,3305
5163,78,3890
5164,78,54
5165,78,4221
5166,78,3563
5167,78,4104
5168,78,717
5169,78,4071
5170,78,3580
5171,78,17
5172,78,992
5173,78,232
5174,78,1447
5175,78,4835
5176,78,3632
5177,78,220
5178,78,4837
5179,78,3482
5180,78,4005
5181,78,4259
5182,78,3565
5183,78,4262
5184,78,3564
5185,78,266
5186,78,807
5187,78,3895
5188,78,367
5189,78,293
5190,78,2875
5191,78,56
5192,78,57
5193,78,1127
5194,78,2139
5195,79,3482
5196,79,3443
5197,79,495
5198,79,121
5199,79,3694
5200,79,3696
5201,79,3693
5202,79,497
5203,79,3706
5204,79,3705
5205,79,3709
5206,79,4838
5207,79,3704
5208,79,3707
5209,79,3712
5210,79,2916
5211,79,1642
5212,79,4599
5213,79,2854
5214,79,4726
5215,79,251
5216,79,4452
5217,79,4453
5218,79,2485
5219,79,3523
5220,79,550
5221,79,4839
5222,79,3749
5223,79,4458
5224,79,4840
5225,79,4841
5226,79,4842
5227,79,4843
5228,79,4844
5229,79,4190
5230,79,4845
5231,79,4846
5232,79,4847
5233,79,2047
5234,79,253
5235,79,3890
5236,79,4848
5237,79,4586
5238,79,4463
5239,79,4796
5240,79,4797
5241,79,255
5242,80,3479
5243,80,597
5244,80,17
5245,80,4003
5246,80,3290
5247,80,419
5248,80,3567
5249,80,3483
5250,80,3144
5251,80,615
5252,80,331
5253,80,1678
5254,80,3054
5255,80,2146
5256,80,171
5257,80,984
5258,80,4703
5259,80,3490
5260,80,4849
5261,80,3145
5262,80,3472
5263,80,4850
5264,80,3496
5265,80,4851
5266,80,4852
5267,80,938
5268,80,1779
5269,80,4853
5270,80,4705
5271,80,4854
5272,80,4167
5273,80,122
5274,80,4855
5275,80,4856
5276,80,3866
5277,80,4857
5278,80,4858
5279,80,3868
5280,80,4859
5281,80,4113
5282,80,3408
5283,80,4860
5284,80,4861
5285,80,4862
5286,80,4863
5287,80,4864
5288,80,4707
5289,80,4333
5290,80,4865
5291,81,121
5292,81,4672
5293,81,4866
5294,81,4867
5295,81,4868
5296,81,4869
5297,81,3703
5298,81,132
5299,81,573
5300,81,3369
5301,81,4792
5302,81,4870
5303,81,4871
5304,81,4586
5305,81,3546
5306,81,3664
5307,81,4028
5308,81,4271
5309,81,4872
5310,81,4873
5311,81,4874
5312,81,3557
5313,81,4875
5314,81,4741
5315,81,4876
5316,81,4204
5317,81,4877
5318,81,4878
5319,81,4634
5320,81,4879
5321,81,4880
5322,81,4881
5323,81,4882
5324,81,4883
5325,81,4884
5326,81,4235
5327,81,4885
5328,81,4886
5329,81,4887
5330,81,4888
5331,81,3423
5332,81,4889
5333,81,4890
5334,81,4891
5335,81,4892
5336,81,4451
5337,81,4893
5338,81,4894
5339,81,4895
5340,81,4896
5341,82,2916
5342,82,53
5343,82,218
5344,82,787
5345,82,418
5346,82,3479
5347,82,21
5348,82,597
5349,82,17
5350,82,3849
5351,82,3895
5352,82,224
5353,82,3610
5354,82,410
5355,82,507
5356,82,2878
5357,82,2907
5358,82,3144
5359,82,615
5360,82,661
5361,82,331
5362,82,3855
5363,82,3615
5364,82,3334
5365,82,662
5366,82,2081
5367,82,169
5368,82,3857
5369,82,4897
5370,82,4139
5371,82,3621
5372,82,3620
5373,82,4898
5374,82,3247
5375,82,3639
5376,82,1290
5377,82,4664
5378,82,426
5379,82,3141
5380,82,3142
5381,82,3343
5382,82,2895
5383,82,1155
5384,82,3490
5385,82,4325
5386,82,3491
5387,82,663
5388,83,96
5389,83,264
5390,83,644
5391,83,3289
5392,83,3290
5393,83,333
5394,83,706
5395,83,3611
5396,83,3296
5397,83,3483
5398,83,4072
5399,83,4899
5400,83,2577
5401,83,4900
5402,83,611
5403,83,4901
5404,83,984
5405,83,4902
5406,83,4017
5407,83,2473
5408,83,4903
5409,83,856
5410,83,3623
5411,83,1819
5412,83,4904
5413,83,4905
5414,83,4906
5415,83,4907
5416,83,4908
5417,83,4909
5418,83,1930
5419,83,4910
5420,83,4861
5421,83,3409
5422,83,3695
5423,83,3281
5424,83,4175
5425,83,4911
5426,83,3656
5427,83,2266
5428,83,4912
5429,83,4913
5430,83,4914
5431,83,3697
5432,83,4915
5433,83,4916
5434,83,4711
5435,83,4917
5436,83,4918
5437,84,3847
5438,84,418
5439,84,3479
5440,84,54
5441,84,4003
5442,84,61
5443,84,2875
5444,84,3281
5445,84,3566
5446,84,419
5447,84,268
5448,84,300
5449,84,4148
5450,84,3574
5451,84,4161
5452,84,4149
5453,84,661
5454,84,4775
5455,84,1693
5456,84,2577
5457,84,3485
5458,84,1179
5459,84,3857
5460,84,613
5461,84,1178
5462,84,272
5463,84,4919
5464,84,3576
5465,84,4781
5466,84,426
5467,84,3572
5468,84,4785
5469,84,3469
5470,84,3343
5471,84,33
5472,84,3038
5473,84,4011
5474,84,4849
5475,84,4079
5476,84,3040
5477,84,4081
5478,84,3628
5479,84,4920
5480,84,4704
5481,84,4082
5482,84,4921
5483,84,888
5484,84,1779
5485,84,4922
5486,85,4092
5487,85,379
5488,85,3990
5489,85,4103
5490,85,3893
5491,85,1295
5492,85,729
5493,85,3999
5494,85,3283
5495,85,4072
5496,85,2873
5497,85,4144
5498,85,290
5499,85,1309
5500,85,3479
5501,85,54
5502,85,21
5503,85,3563
5504,85,4222
5505,85,4145
5506,85,3580
5507,85,4002
5508,85,3848
5509,85,264
5510,85,3386
5511,85,4923
5512,85,4259
5513,85,644
5514,85,3565
5515,85,325
5516,85,293
5517,85,56
5518,85,57
5519,85,2404
5520,85,4006
5521,85,3281
5522,85,4263
5523,85,4614
5524,85,564
5525,85,2410
5526,85,4011
5527,85,4107
5528,85,4014
5529,85,4226
5530,85,4924
5531,85,300
5532,85,3296
5533,85,3483
5534,85,4146
5535,86,90
5536,86,89
5537,86,2994
5538,86,4925
5539,86,4926
5540,86,4927
5541,86,105
5542,86,2081
5543,86,4559
5544,86,472
5545,86,4746
5546,86,50
5547,86,3534
5548,86,1968
5549,86,4928
5550,86,4605
5551,86,3536
5552,86,4569
5553,86,4929
5554,86,2916
5555,86,4870
5556,86,4930
5557,86,1140
5558,86,4576
5559,86,2083
5560,86,149
5561,86,4387
5562,86,3375
5563,86,2996
5564,86,4577
5565,86,4931
5566,86,3380
5567,86,3554
5568,86,4420
5569,86,3558
5570,86,4932
5571,86,4933
5572,86,3383
5573,86,4037
5574,86,4934
5575,86,4632
5576,86,1715
5577,86,4692
5578,86,4935
5579,86,4633
5580,86,3936
5581,87,4936
5582,87,425
5583,87,4937
5584,87,4938
5585,87,4939
5586,87,4940
5587,87,4941
5588,87,4942
5589,87,2921
5590,87,1840
5591,87,4943
5592,87,4944
5593,87,4945
5594,87,4946
5595,87,2506
5596,87,4947
5597,87,4948
5598,87,4949
5599,87,4950
5600,87,4951
5601,87,4952
5602,87,4953
5603,87,4954
5604,87,4955
5605,87,3042
5606,87,4956
5607,87,4957
5608,87,112
5609,87,4958
5610,87,4959
5611,87,4960
5612,87,4961
5613,87,4962
5614,87,4071
5615,87,4963
5616,87,1366
5617,87,3080
5618,87,2916
5619,87,3633
5620,87,4111
5621,87,3999
5622,88,53
5623,88,218
5624,88,3305
5625,88,418
5626,88,54
5627,88,21
5628,88,3563
5629,88,597
5630,88,2875
5631,88,56
5632,88,235
5633,88,3480
5634,88,3851
5635,88,300
5636,88,4964
5637,88,616
5638,88,2889
5639,88,331
5640,88,662
5641,88,1693
5642,88,3332
5643,88,2888
5644,88,3568
5645,88,3570
5646,88,4138
5647,88,4965
5648,88,613
5649,88,412
5650,88,792
5651,88,793
5652,88,426
5653,88,1177
5654,88,3142
5655,88,3486
5656,88,455
5657,88,3469
5658,88,1668
5659,88,4966
5660,88,3490
5661,88,3038
5662,88,4967
5663,88,4968
5664,88,4849
5665,88,3040
5666,88,3625
5667,88,4329
5668,88,495
5669,88,4969
5670,88,3149
5671,88,4704
5672,89,53
5673,89,3479
5674,89,21
5675,89,3609
5676,89,3561
5677,89,214
5678,89,616
5679,89,511
5680,89,4970
5681,89,2577
5682,89,3856
5683,89,1179
5684,89,3692
5685,89,1178
5686,89,614
5687,89,3621
5688,89,3572
5689,89,1789
5690,89,3038
5691,89,3348
5692,89,3860
5693,89,3040
5694,89,3149
5695,89,3642
5696,89,122
5697,89,2464
5698,89,3355
5699,89,4971
5700,89,4972
5701,89,3076
5702,89,4973
5703,89,119
5704,89,4085
5705,89,3111
5706,89,1930
5707,89,4304
5708,89,4974
5709,89,3151
5710,89,2461
5711,89,4172
5712,89,32
5713,89,4975
5714,89,4864
5715,89,4976
5716,89,4977
5717,89,3069
5718,90,3896
5719,90,4978
5720,90,3749
5721,90,4979
5722,90,648
5723,90,3898
5724,90,2961
5725,90,3899
5726,90,3900
5727,90,4980
5728,90,2133
5729,90,4981
5730,90,3225
5731,90,4982
5732,90,4983
5733,90,3389
5734,90,4984
5735,90,4985
5736,90,4986
5737,90,4639
5738,90,4987
5739,90,4988
5740,90,4989
5741,90,4990
5742,90,4991
5743,90,4992
5744,90,4993
5745,90,4994
5746,90,4995
5747,90,4996
5748,90,4997
5749,90,4998
5750,90,4999
5751,90,3903
5752,90,5000
5753,90,4655
5754,90,4658
5755,90,5001
5756,90,5002
5757,90,5003
5758,90,5004
5759,90,759
5760,90,4626
5761,90,5005
5762,90,5006
5763,90,5007
5764,91,53
5765,91,787
5766,91,418
5767,91,21
5768,91,3563
5769,91,722
5770,91,209
5771,91,645
5772,91,325
5773,91,61
5774,91,4225
5775,91,410
5776,91,706
5777,91,328
5778,91,3851
5779,91,616
5780,91,3574
5781,91,271
5782,91,331
5783,91,3615
5784,91,4323
5785,91,662
5786,91,4157
5787,91,3444
5788,91,5008
5789,91,4618
5790,91,3854
5791,91,5009
5792,91,4919
5793,91,4142
5794,91,793
5795,91,1290
5796,91,1273
5797,91,171
5798,91,4664
5799,91,426
5800,91,5010
5801,91,4666
5802,91,33
5803,91,4703
5804,91,193
5805,91,1155
5806,91,4669
5807,91,5011
5808,91,4326
5809,91,3344
5810,91,3345
5811,91,3348
5812,92,3692
5813,92,495
5814,92,2883
5815,92,3532
5816,92,655
5817,92,349
5818,92,127
5819,92,5012
5820,92,4599
5821,92,546
5822,92,837
5823,92,3723
5824,92,4676
5825,92,3523
5826,92,4455
5827,92,4456
5828,92,4457
5829,92,1850
5830,92,4604
5831,92,5013
5832,92,1851
5833,92,3537
5834,92,4792
5835,92,109
5836,92,4019
5837,92,5014
5838,92,1253
5839,92,4793
5840,92,4386
5841,92,3374
5842,92,4574
5843,92,4586
5844,92,893
5845,92,2128
5846,92,616
5847,92,3538
5848,92,4466
5849,92,150
5850,92,3544
5851,92,137
5852,92,3545
5853,92,3377
5854,92,5015
5855,92,5016
5856,92,4489
5857,92,5017
5858,92,4027
5859,92,4872
5860,92,3554
5861,92,5018
5862,93,4092
5863,93,3633
5864,93,2916
5865,93,4258
5866,93,3847
5867,93,787
5868,93,3481
5869,93,597
5870,93,3609
5871,93,96
5872,93,4105
5873,93,3478
5874,93,61
5875,93,3290
5876,93,235
5877,93,981
5878,93,4008
5879,93,333
5880,93,3894
5881,93,743
5882,93,609
5883,93,4010
5884,93,1028
5885,93,3567
5886,93,900
5887,93,2889
5888,93,3245
5889,93,4109
5890,93,3571
5891,93,3691
5892,93,331
5893,93,75
5894,93,5019
5895,93,4074
5896,93,1074
5897,93,4075
5898,93,367
5899,93,2577
5900,93,2469
5901,93,3485
5902,93,510
5903,93,4446
5904,93,5020
5905,93,1179
5906,93,2888
5907,93,5021
5908,93,3568
5909,93,613
5910,93,1178
5911,93,4900
5912,94,5022
5913,94,42
5914,94,5023
5915,94,3504
5916,94,4450
5917,94,4451
5918,94,4728
5919,94,107
5920,94,5024
5921,94,4354
5922,94,4793
5923,94,5025
5924,94,588
5925,94,137
5926,94,3545
5927,94,5026
5928,94,5027
5929,94,4194
5930,94,5028
5931,94,5029
5932,94,4874
5933,94,3923
5934,94,2178
5935,94,3666
5936,94,5030
5937,94,5031
5938,94,5032
5939,94,5033
5940,94,5034
5941,94,5035
5942,94,5036
5943,94,141
5944,94,5037
5945,94,3389
5946,94,5038
5947,94,5039
5948,94,5040
5949,94,5041
5950,94,4888
5951,94,5042
5952,94,5043
5953,94,3398
5954,94,5044
5955,94,4986
5956,94,5045
5957,94,5046
5958,94,5047
5959,95,53
5960,95,412
5961,95,121
5962,95,3657
5963,95,5048
5964,95,837
5965,95,4560
5966,95,5049
5967,95,1992
5968,95,4788
5969,95,573
5970,95,1764
5971,95,4584
5972,95,3541
5973,95,5050
5974,95,5051
5975,95,2311
5976,95,1085
5977,95,627
5978,95,3549
5979,95,3750
5980,95,5029
5981,95,5052
5982,95,4043
5983,95,3923
5984,95,4597
5985,95,2178
5986,95,630
5987,95,2133
5988,95,3927
5989,95,4690
5990,95,5053
5991,95,3733
5992,95,5054
5993,95,3394
5994,95,5055
5995,95,5056
5996,95,2603
5997,95,5057
5998,95,5043
5999,95,5058
6000,95,5044
6001,95,4752
6002,95,3402
6003,95,4052
6004,95,1365
6005,95,5047
6006,95,5059
6007,95,5060
6008,96,38
6009,96,2883
6010,96,79
6011,96,238
6012,96,757
6013,96,3701
6014,96,104
6015,96,3503
6016,96,3657
6017,96,3505
6018,96,584
6019,96,3508
6020,96,797
6021,96,3897
6022,96,244
6023,96,5061
6024,96,5062
6025,96,546
6026,96,5063
6027,96,3658
6028,96,4788
6029,96,250
6030,96,5064
6031,96,5065
6032,96,4601
6033,96,5066
6034,96,3748
6035,96,4561
6036,96,5067
6037,96,550
6038,96,5068
6039,96,462
6040,96,573
6041,96,3198
6042,96,4564
6043,96,5069
6044,96,4604
6045,96,4791
6046,96,3528
6047,96,3531
6048,96,4584
6049,96,577
6050,96,4792
6051,96,5070
6052,96,5071
6053,96,5072
6054,96,4021
6055,97,5073
6056,97,5074
6057,97,238
6058,97,3720
6059,97,5075
6060,97,5076
6061,97,5077
6062,97,1966
6063,97,244
